"[wowow_2, pc, 2024-10-30 09:40:25.096, 2024-10-30 09:40:20.089, 2024-10-30 09:40:20.085, page_view, f6659958-1e50-4541-83de-70b22999bd47, , e8c4f2bdc5bf477db658d078d2fe1b91, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 76ca230dcfe048a08f98b1d2593433f1, 192.168.65.1, , , , c4b16193-31df-4ce1-aa79-c1dea7eb1e27, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:40:20.000, , , , , 2024-10-30 09:40:20.089, com.snowplowanalytics.snowplow, page_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:40:25.097, 2024-10-30 09:40:20.094, 2024-10-30 09:40:20.085, page_ping, 82095326-59cc-43c1-8a71-809c257bff4d, , e8c4f2bdc5bf477db658d078d2fe1b91, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 76ca230dcfe048a08f98b1d2593433f1, 192.168.65.1, , , , a6dc5242-46a6-4863-a874-60ffa1734647, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:40:20.000, , , , , 2024-10-30 09:40:20.094, com.snowplowanalytics.snowplow, page_ping, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:40:25.098, 2024-10-30 09:40:20.099, 2024-10-30 09:40:20.085, unstruct, 3cb4478d-5316-4b32-b278-03beecdc18c2, , e8c4f2bdc5bf477db658d078d2fe1b91, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 76ca230dcfe048a08f98b1d2593433f1, 192.168.65.1, , , , 5345f913-4665-4f2d-827b-bdd9e24cb73d, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , {\"schema\":\"iglu:com.snowplowanalytics.snowplow/unstruct_event/jsonschema/1-0-0\",\"data\":{\"schema\":\"iglu:com.snowplowanalytics.mobile/screen_view/jsonschema/1-0-0\",\"data\":{\"id\":\"83665aff-ce3e-4e38-8fbd-c3c963eb18b6\",\"name\":\"phucdinh02\"}}}, , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:40:20.000, , , , , 2024-10-30 09:40:20.099, com.snowplowanalytics.mobile, screen_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:40:30.103, 2024-10-30 09:40:25.096, 2024-10-30 09:40:25.092, page_view, 68fa622e-b185-4de8-9df6-1c0e16be3fb4, , 7e07b2afc22b420eb64949e66835ca0e, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, f2f992fc5e9c4344bd812290ccb488eb, 192.168.65.1, , , , ce095d79-c78a-471e-8711-2960e1f359ce, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:40:25.000, , , , , 2024-10-30 09:40:25.096, com.snowplowanalytics.snowplow, page_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:40:30.104, 2024-10-30 09:40:25.102, 2024-10-30 09:40:25.092, page_ping, 1559f7d8-9717-4f29-b96c-15d10e2afdb1, , 7e07b2afc22b420eb64949e66835ca0e, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, f2f992fc5e9c4344bd812290ccb488eb, 192.168.65.1, , , , eeebd15c-05fc-41da-a9af-e643c04ea667, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:40:25.000, , , , , 2024-10-30 09:40:25.102, com.snowplowanalytics.snowplow, page_ping, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:40:30.105, 2024-10-30 09:40:25.108, 2024-10-30 09:40:25.092, unstruct, 97b35ab8-daac-4103-bf29-f5261e57f80a, , 7e07b2afc22b420eb64949e66835ca0e, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, f2f992fc5e9c4344bd812290ccb488eb, 192.168.65.1, , , , 60e4c0ce-1919-4e46-9c68-74b758f04604, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , {\"schema\":\"iglu:com.snowplowanalytics.snowplow/unstruct_event/jsonschema/1-0-0\",\"data\":{\"schema\":\"iglu:com.snowplowanalytics.mobile/screen_view/jsonschema/1-0-0\",\"data\":{\"id\":\"9888863e-83f2-4dac-b26d-0ef6f58baea3\",\"name\":\"phucdinh02\"}}}, , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:40:25.000, , , , , 2024-10-30 09:40:25.108, com.snowplowanalytics.mobile, screen_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:40:35.118, 2024-10-30 09:40:30.114, 2024-10-30 09:40:30.098, page_view, ac7742ff-bf4a-41f4-937e-1c56e4530526, , fa24603800b14491917e6694d92d7a51, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 965d8643ec154373a6e653a53d538e7e, 192.168.65.1, , , , 26fd98cd-88a8-4091-98c1-ca1f4bdb2a8f, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:40:30.000, , , , , 2024-10-30 09:40:30.114, com.snowplowanalytics.snowplow, page_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:40:35.119, 2024-10-30 09:40:30.130, 2024-10-30 09:40:30.098, page_ping, 4d9ec7cd-44c2-4955-ad24-5f05584643ff, , fa24603800b14491917e6694d92d7a51, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 965d8643ec154373a6e653a53d538e7e, 192.168.65.1, , , , 89cfe1b9-673d-4c76-81e2-de1aa3e4010d, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:40:30.000, , , , , 2024-10-30 09:40:30.130, com.snowplowanalytics.snowplow, page_ping, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:40:35.120, 2024-10-30 09:40:30.144, 2024-10-30 09:40:30.098, unstruct, baa00455-fe5e-4787-b9c3-447584aa5e52, , fa24603800b14491917e6694d92d7a51, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 965d8643ec154373a6e653a53d538e7e, 192.168.65.1, , , , e5c10b04-edef-4696-985c-d5bc0ce65671, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , {\"schema\":\"iglu:com.snowplowanalytics.snowplow/unstruct_event/jsonschema/1-0-0\",\"data\":{\"schema\":\"iglu:com.snowplowanalytics.mobile/screen_view/jsonschema/1-0-0\",\"data\":{\"id\":\"64387fdd-af1e-4737-90eb-06ba2f06236e\",\"name\":\"phucdinh02\"}}}, , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:40:30.000, , , , , 2024-10-30 09:40:30.144, com.snowplowanalytics.mobile, screen_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:40:35.122, 2024-10-30 09:40:35.106, 2024-10-30 09:40:35.101, page_view, 4006abdc-f866-457e-9a04-94c525dd9b5e, , 5d4bb46910c140b99eba937f2e91ff4c, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, efc99f99f0db4194aa150cb5dc87cf36, 192.168.65.1, , , , 33117387-5a46-4070-a08c-d22689ea0035, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:40:35.000, , , , , 2024-10-30 09:40:35.106, com.snowplowanalytics.snowplow, page_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:40:35.123, 2024-10-30 09:40:35.111, 2024-10-30 09:40:35.101, page_ping, ab3833b9-8288-4188-be6d-3e325d858bc6, , 5d4bb46910c140b99eba937f2e91ff4c, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, efc99f99f0db4194aa150cb5dc87cf36, 192.168.65.1, , , , 253dfa9d-37a7-4568-8b58-369afbae8b16, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:40:35.000, , , , , 2024-10-30 09:40:35.111, com.snowplowanalytics.snowplow, page_ping, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:40:40.125, 2024-10-30 09:40:35.117, 2024-10-30 09:40:35.101, unstruct, 42545da4-7f00-4557-a18c-2245f2450710, , 5d4bb46910c140b99eba937f2e91ff4c, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, efc99f99f0db4194aa150cb5dc87cf36, 192.168.65.1, , , , 17c6be4f-6293-4794-83ea-eb9d9ec4cb3d, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , {\"schema\":\"iglu:com.snowplowanalytics.snowplow/unstruct_event/jsonschema/1-0-0\",\"data\":{\"schema\":\"iglu:com.snowplowanalytics.mobile/screen_view/jsonschema/1-0-0\",\"data\":{\"id\":\"c862f151-feca-46d2-86b1-82b90dfa673f\",\"name\":\"phucdinh02\"}}}, , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:40:35.000, , , , , 2024-10-30 09:40:35.117, com.snowplowanalytics.mobile, screen_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:40:40.129, 2024-10-30 09:40:40.113, 2024-10-30 09:40:40.109, page_view, 18c5599c-5e99-4efd-950f-b87093c538b7, , 337fcb44075b455a8559b1ea77b40e6c, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, b0c83bea2c7f45eaac4c0124f39e6034, 192.168.65.1, , , , 7e3c0012-2866-4afa-8cff-4bb50de45ec6, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:40:40.000, , , , , 2024-10-30 09:40:40.113, com.snowplowanalytics.snowplow, page_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:40:40.129, 2024-10-30 09:40:40.118, 2024-10-30 09:40:40.109, page_ping, c332a726-20fd-41c8-97c7-7de776ed5d60, , 337fcb44075b455a8559b1ea77b40e6c, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, b0c83bea2c7f45eaac4c0124f39e6034, 192.168.65.1, , , , 8be7f193-b507-48fb-852f-dc7b1896bca9, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:40:40.000, , , , , 2024-10-30 09:40:40.118, com.snowplowanalytics.snowplow, page_ping, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:40:45.128, 2024-10-30 09:40:40.123, 2024-10-30 09:40:40.109, unstruct, 78a1e53e-e797-45b3-9900-80c03dffe3a7, , 337fcb44075b455a8559b1ea77b40e6c, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, b0c83bea2c7f45eaac4c0124f39e6034, 192.168.65.1, , , , 1d7de817-b200-4313-94f6-9ac8cb0bb483, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , {\"schema\":\"iglu:com.snowplowanalytics.snowplow/unstruct_event/jsonschema/1-0-0\",\"data\":{\"schema\":\"iglu:com.snowplowanalytics.mobile/screen_view/jsonschema/1-0-0\",\"data\":{\"id\":\"5d21424d-d431-4579-91d9-79788e865303\",\"name\":\"phucdinh02\"}}}, , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:40:40.000, , , , , 2024-10-30 09:40:40.123, com.snowplowanalytics.mobile, screen_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:40:45.132, 2024-10-30 09:40:45.122, 2024-10-30 09:40:45.117, page_view, f0237758-3c7f-403e-9dad-f3db7b5ba742, , 3d54f38a15454400b35318112e8adce1, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 9260aab63cd24aab94d921f67aba1870, 192.168.65.1, , , , 238841ec-b211-4588-b847-5f8ef454cb80, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:40:45.000, , , , , 2024-10-30 09:40:45.122, com.snowplowanalytics.snowplow, page_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:40:50.133, 2024-10-30 09:40:45.127, 2024-10-30 09:40:45.117, page_ping, 2f9e854c-22b4-4e59-bf8c-2bce821cd230, , 3d54f38a15454400b35318112e8adce1, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 9260aab63cd24aab94d921f67aba1870, 192.168.65.1, , , , 5eee9629-9c4c-4cbf-b0c6-9e6455ccbe62, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:40:45.000, , , , , 2024-10-30 09:40:45.127, com.snowplowanalytics.snowplow, page_ping, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:40:50.135, 2024-10-30 09:40:45.132, 2024-10-30 09:40:45.117, unstruct, b88d67be-9a7b-458a-88df-d53d682f819b, , 3d54f38a15454400b35318112e8adce1, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 9260aab63cd24aab94d921f67aba1870, 192.168.65.1, , , , 230512cc-97d7-4152-a3e1-00e3698f0722, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , {\"schema\":\"iglu:com.snowplowanalytics.snowplow/unstruct_event/jsonschema/1-0-0\",\"data\":{\"schema\":\"iglu:com.snowplowanalytics.mobile/screen_view/jsonschema/1-0-0\",\"data\":{\"id\":\"d48d794e-eb85-4d3c-8d3a-90025e9a97b3\",\"name\":\"phucdinh02\"}}}, , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:40:45.000, , , , , 2024-10-30 09:40:45.132, com.snowplowanalytics.mobile, screen_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:40:50.138, 2024-10-30 09:40:50.124, 2024-10-30 09:40:50.120, page_view, 204f4caf-2e81-456c-ba4f-6f788583a39e, , 8a47bb96a72a4f97b2d549301061b658, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 352b966f7d5f442e87760634f21ef28d, 192.168.65.1, , , , 2351d4bb-f4e9-45d0-9674-c0889b1de20d, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:40:50.000, , , , , 2024-10-30 09:40:50.124, com.snowplowanalytics.snowplow, page_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:40:50.139, 2024-10-30 09:40:50.130, 2024-10-30 09:40:50.120, page_ping, 0a513def-c1ab-42df-be8a-3627c8fee4ab, , 8a47bb96a72a4f97b2d549301061b658, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 352b966f7d5f442e87760634f21ef28d, 192.168.65.1, , , , a95ad90b-9949-4f12-99d3-0d522f7e4062, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:40:50.000, , , , , 2024-10-30 09:40:50.130, com.snowplowanalytics.snowplow, page_ping, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:40:55.141, 2024-10-30 09:40:50.135, 2024-10-30 09:40:50.120, unstruct, 0d82f99a-0ae1-4d49-bd20-2a15e32eed39, , 8a47bb96a72a4f97b2d549301061b658, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 352b966f7d5f442e87760634f21ef28d, 192.168.65.1, , , , 6a8e9d12-527d-4dc1-ab00-6031f0ea550d, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , {\"schema\":\"iglu:com.snowplowanalytics.snowplow/unstruct_event/jsonschema/1-0-0\",\"data\":{\"schema\":\"iglu:com.snowplowanalytics.mobile/screen_view/jsonschema/1-0-0\",\"data\":{\"id\":\"ed455f95-486e-4b3d-b7e0-ef58348649ad\",\"name\":\"phucdinh02\"}}}, , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:40:50.000, , , , , 2024-10-30 09:40:50.135, com.snowplowanalytics.mobile, screen_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:40:55.144, 2024-10-30 09:40:55.126, 2024-10-30 09:40:55.122, page_view, 32e02006-68d3-46b5-a8e4-c36fdf824ca1, , c39f30635b6a476eba2ebf7fffc9aed4, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 87e742b393664543bc9ec1275028001e, 192.168.65.1, , , , b9362df0-1604-49b5-9fd4-4a2767a14b1e, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:40:55.000, , , , , 2024-10-30 09:40:55.126, com.snowplowanalytics.snowplow, page_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:40:55.145, 2024-10-30 09:40:55.131, 2024-10-30 09:40:55.122, page_ping, cb8e8439-e448-4189-904d-3b2472666daa, , c39f30635b6a476eba2ebf7fffc9aed4, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 87e742b393664543bc9ec1275028001e, 192.168.65.1, , , , fe09a7fb-29dc-43f8-9b9a-90a2566a10a7, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:40:55.000, , , , , 2024-10-30 09:40:55.131, com.snowplowanalytics.snowplow, page_ping, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:40:55.145, 2024-10-30 09:40:55.136, 2024-10-30 09:40:55.122, unstruct, 811663b7-79b1-426d-a1ee-1bce1e0302c7, , c39f30635b6a476eba2ebf7fffc9aed4, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 87e742b393664543bc9ec1275028001e, 192.168.65.1, , , , 6833e2f7-9541-4390-88e5-1c68a1ceb741, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , {\"schema\":\"iglu:com.snowplowanalytics.snowplow/unstruct_event/jsonschema/1-0-0\",\"data\":{\"schema\":\"iglu:com.snowplowanalytics.mobile/screen_view/jsonschema/1-0-0\",\"data\":{\"id\":\"5bda0f36-181b-4e9a-a2c7-bdf83553d057\",\"name\":\"phucdinh02\"}}}, , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:40:55.000, , , , , 2024-10-30 09:40:55.136, com.snowplowanalytics.mobile, screen_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:41:00.161, 2024-10-30 09:41:00.133, 2024-10-30 09:41:00.129, page_view, e1149fba-9e8b-4780-9be9-2ff99bf22a72, , 9841ade0bd0b4d3582bad21c64810014, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 33e07ab06fd441e6915e1f6d75336052, 192.168.65.1, , , , a848ab52-ea08-4eac-9d4f-a97a354376c9, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:41:00.000, , , , , 2024-10-30 09:41:00.133, com.snowplowanalytics.snowplow, page_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:41:05.167, 2024-10-30 09:41:00.160, 2024-10-30 09:41:00.129, page_ping, ef6814af-e5f3-4018-85cb-edd896afd007, , 9841ade0bd0b4d3582bad21c64810014, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 33e07ab06fd441e6915e1f6d75336052, 192.168.65.1, , , , 4ab8d744-8f50-4555-b4a1-f0759ce4666e, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:41:00.000, , , , , 2024-10-30 09:41:00.160, com.snowplowanalytics.snowplow, page_ping, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:41:05.167, 2024-10-30 09:41:00.167, 2024-10-30 09:41:00.129, unstruct, 919f5ed2-c875-4f82-8c92-3eaf4284891b, , 9841ade0bd0b4d3582bad21c64810014, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 33e07ab06fd441e6915e1f6d75336052, 192.168.65.1, , , , 8c887596-9659-44e2-b4e6-9e89e56a8ba5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , {\"schema\":\"iglu:com.snowplowanalytics.snowplow/unstruct_event/jsonschema/1-0-0\",\"data\":{\"schema\":\"iglu:com.snowplowanalytics.mobile/screen_view/jsonschema/1-0-0\",\"data\":{\"id\":\"f0fa1751-c79b-4be6-a085-cc0956181d83\",\"name\":\"phucdinh02\"}}}, , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:41:00.000, , , , , 2024-10-30 09:41:00.167, com.snowplowanalytics.mobile, screen_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:41:05.169, 2024-10-30 09:41:05.140, 2024-10-30 09:41:05.136, page_view, 1bb1bbe0-f7a7-4f20-bba5-d5399f418067, , 9a43c082b728481db3611a48c16afd99, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, e4e8e7b71159480ca0ee3d082b86a0b0, 192.168.65.1, , , , fb56eb1a-931c-43c5-9b63-3c4c074ba980, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:41:05.000, , , , , 2024-10-30 09:41:05.140, com.snowplowanalytics.snowplow, page_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:41:05.169, 2024-10-30 09:41:05.146, 2024-10-30 09:41:05.136, page_ping, 323e51e3-ee3f-4d53-867a-11b2a66d42c0, , 9a43c082b728481db3611a48c16afd99, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, e4e8e7b71159480ca0ee3d082b86a0b0, 192.168.65.1, , , , 291816be-f42e-48d0-a27a-f5ce5ea38f12, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:41:05.000, , , , , 2024-10-30 09:41:05.146, com.snowplowanalytics.snowplow, page_ping, jsonschema, 1-0-0, , ]"
